train_times,QNet loss,G loss,D loss,Wasserstein D
7,0.06751580882285323,-0.02030049135727394,-1.3975198937077369,2.0280163646690426
14,0.9076291451274994,-0.08579580890872177,-3.615161395829822,3.9504166523615516
21,35.9838041816439,-0.4260368368011855,-3.9271722725459504,4.3433624541002605
28,201.92381913321358,-0.527854398255133,-1.9599753968003724,2.334458209739791
35,468.3224878220331,-0.588269411209261,-2.2271801721541182,2.6209839779469704
42,701.5221537998743,0.8154937747333731,-1.0342477361213358,1.3651087253339704
49,584.0708246140252,0.819529193209573,-1.3763433518065586,1.7827045480883312
56,545.9809611002604,0.8203104561534784,-1.163117490351082,1.5864660142196547
63,555.3892640613374,0.7269152375529446,-3.6298714943230155,4.291418759311948
70,418.07769971575055,0.7133665680293999,-1.8517772667405625,2.290805330612357
77,183.8410257793608,-0.01166310213831446,-1.0530359230033814,1.35700720665119
84,69.41718698002043,-0.9569430202245712,-1.3321688864084462,1.6406981363419502
91,100.81333380653744,-0.10886332655458578,0.6098441501931539,0.08482911837479438
98,103.2648067292713,-1.27107049855921,-2.3819185148865456,2.6297223123293074
105,273.74624386742005,-0.592961418738086,-0.4426041119746746,0.7807578963183222
112,127.88682310143295,-1.8036570184084835,-3.524383997430607,3.905346291649098
119,518.6913545517695,-0.044063675867777895,-0.42289492541717155,0.8566265038436368
126,424.8986782982236,-0.3514343355338843,-0.9426725570526389,1.3651915353501125
133,707.3512797037762,-0.06132328229409355,0.04875338241339665,0.31764544433071495
140,801.5371784028554,-1.4397931342781891,-1.2100526096565383,1.427992341989681
147,668.5620952787853,0.10867154428232755,-1.901245752243059,2.234328782271653
154,745.2213737851097,-1.1086703577773673,-1.4388527766993595,1.719921235205044
161,470.74486679803755,-0.3734381239757769,-0.2537007512554292,1.0240313559770584
168,839.855500793457,-1.4262922040615529,-2.1800476635909742,2.458128168161899
175,203.71465700422013,-0.6679128678072066,2.185355899759702,-1.070778478142761
182,373.11913655598954,-1.808959230854516,-0.9672939122802328,1.3834753560523192
189,385.72169974190854,-1.8407735507225707,-0.16998378097301434,0.7517301193873088
196,429.7713984898159,-1.982366767507933,0.3131490718041148,0.14486850466046983
203,237.78491116478327,-1.9802089605539563,-0.8149159184701383,1.034177664442668
210,548.2746568952288,-3.0376680613983247,-2.0473907767802415,2.264067175984383
