train_times,steps,reward,Q loss,update_QNet_times,G loss,update_G_times,D loss,update_D_times,W_D
700,783.5,-0.0035035769047154094,770.3146216377379,67,-1.6446008960327145,71,0.1773070018241311,89,-0.1226157477151149
707,783.5,-0.0056585156130516,764.617409374903,68,-1.6507083446181638,72,0.06456426024668552,89,-0.006541263681870899
714,771.8,-0.005844261578453828,765.0523315550788,69,-1.654877285722387,73,0.11118984810079117,91,-0.05579980521763443
721,771.8,-0.010098982409017757,749.7435628872826,70,-1.6878977561517368,74,0.1701095107689293,91,-0.10939142030855968
728,771.8,-0.015411687246990597,746.8981163424537,70,-1.6817340337094806,74,0.14716509061392455,92,-0.08515247212988994
735,743.3,-0.00848826187245761,750.9628863416399,71,-1.661380839678976,75,0.048586456456798155,94,0.01791117123668151
742,743.3,-0.013249582388467684,694.1122053763979,72,-1.7761448501357957,76,0.21448865687652002,94,-0.14443897844307013
749,743.3,-0.01772902429299313,698.7979722250076,72,-1.7531696285283758,76,0.15109923892868832,95,-0.08484066830741041
756,743.3,-0.013761614314857822,693.6013297471546,73,-1.7431068086671453,77,0.0790813744466545,97,-0.007551299986385202
763,743.3,-0.015385418603118078,695.105168887547,73,-1.7304032710336503,77,0.1538999492318798,98,-0.08144458823260811
770,743.3,-0.012866775072948788,691.3419122986567,73,-1.7262089635881168,77,0.041380827950964115,99,0.031768190392426045
777,743.3,-0.011916134782561193,697.8219630450295,73,-1.7074713936400794,77,0.06345921655983797,99,0.006845507881944079
784,771.5,-0.02276886831300619,696.7617751802718,73,-1.7039866673094886,77,0.17048607258296147,99,-0.10326159773364903
791,771.5,-0.017267617103339843,752.1072415942238,74,-1.580882688954709,78,-0.026374610219860362,101,0.0857645412238817
798,771.5,-0.01622711236206035,751.6295000475928,75,-1.588811490956753,79,0.027232268452644325,102,0.030826188098816616
805,800.0,-0.024899761261020385,746.6360237902687,76,-1.6021406531570448,80,-0.018273629584527072,104,0.06986728077843073
812,760.5,-0.011301267943292413,801.0322379557291,77,-1.4906476917484448,82,-0.14905586607022475,105,0.1966843477459181
819,760.5,-0.01229815174473348,734.9246545192174,78,-1.6532099919896275,83,0.050519306711734324,105,0.00536314674786158
826,760.5,-0.015992623140837946,737.6193470691499,78,-1.6579661944319333,83,0.014203502738197881,106,0.03501600512436459
833,760.5,-0.019049451804529955,743.5916412644159,78,-1.6524648268781008,83,-0.07183069269675464,107,0.12147319244486945
840,760.5,-0.02038282725527384,739.2674309430803,78,-1.6705247928462335,83,-0.012105510104078033,108,0.05816788328072383
847,745.0,-0.010809445875777795,740.1688543265207,79,-1.6603459531825684,84,-0.14388344601003658,110,0.19116001755472217
854,745.0,-0.004313360086194497,711.2695852312361,80,-1.7180308091877,85,-0.13329680731768406,110,0.18406186399478766
861,745.0,-0.006332122162941965,709.6462054385231,80,-1.7255679251324563,85,0.0944934749512653,110,-0.04255892117345139
868,745.0,-0.008400841323977507,714.776854322161,80,-1.7078038283898718,85,0.05700009931443588,111,-0.004205660550367191
875,745.0,-0.0069677114120918465,720.5345895690918,80,-1.68642038713845,85,0.03666265581537866,112,0.021717848971722686
882,784.5,-0.013283553138440115,723.6906758204871,81,-1.671909254567018,86,0.060946646381036494,113,-0.0018923260342506242
889,784.5,-0.013672842462577207,791.0688868437268,81,-1.518313788175583,86,-0.12226671115928404,114,0.17461419966485775
896,784.5,-0.012721538772779817,788.1126559680758,82,-1.5217780820812499,87,-0.10168857362613615,115,0.15653035390944714
903,784.5,-0.008279791103778373,788.1967188749768,82,-1.5233464733617645,87,0.02959546345414677,115,0.025454389292096386
910,784.5,-0.006796840181672958,790.5177608904157,83,-1.52190031708706,88,0.06922887077558015,116,-0.013833183575244124
917,800.0,-0.01582127831865594,780.5908475617908,84,-1.5578689396996346,89,0.1267113451402013,117,-0.07147380518534822
924,800.0,-0.018993791846361623,814.3412852187384,85,-1.4966473792990047,90,-0.007614625335434484,119,0.06058929081474038
931,786.1,-0.00746515436270751,818.7218442571731,86,-1.493160823082167,91,-0.23422679660686602,121,0.2879295560102615
938,786.1,-0.0026179686973021774,786.3407705208914,87,-1.5698752702843575,92,0.0026311196132696502,121,0.050312989115715065
945,758.8,0.005180796308647232,790.1528233657111,88,-1.5815839968408854,93,0.09870795503629763,123,-0.04979055425666625
952,758.8,0.0004978331931910545,736.1742269218082,89,-1.7061925793356363,94,0.1377819552631931,123,-0.08401767204394414
959,749.3,0.012392913437127376,729.3544393822806,90,-1.726676707456982,95,0.11578913353030233,125,-0.062389466201502194
966,749.3,0.01105680417776092,709.8815948784569,91,-1.7700742663148503,96,0.2731635026810073,125,-0.2213097271780775
973,749.3,0.008738585581567149,707.4814069192399,91,-1.7754551615756309,96,0.1845065862090109,126,-0.13672772674178665
980,749.3,0.009609843660619148,712.8274863550425,91,-1.7691352080980594,96,0.16730249634534153,127,-0.11754721989079475
987,749.3,0.013084505971163552,714.3377461976881,92,-1.7596287234447907,97,0.1551634415235817,129,-0.1001209304903837
994,749.3,0.009566332548601291,713.033285792066,92,-1.7630391958226888,97,0.22649576344686695,129,-0.17273384679249698
1001,763.2,7.509975088832086e-05,703.5446397552821,93,-1.778872395461858,98,0.2202766650895606,131,-0.1619626658429832
1008,763.2,-0.0022087622495210665,734.4064559115785,93,-1.7131071422888773,98,0.04137572869350718,131,0.016339696843128665
1015,790.5,-0.006549557631995164,730.7960866488834,94,-1.7152921160406194,99,0.03884905596569445,133,0.017117050094865926
1022,781.1,-0.0001953907280115734,788.9223953207437,95,-1.5917597802966015,100,-0.03419498024069574,134,0.0856475746476805
1029,790.6,-0.011434574806038999,773.0446533018171,96,-1.6171908353615287,101,0.08908162657889804,134,-0.03791369048590957
1036,790.6,-0.011562605843291465,786.1515371776762,97,-1.592614607605411,102,-0.031872280662050154,135,0.08764579608240859
1043,790.6,-0.010016348102811356,782.9118577866327,97,-1.5980685267635066,102,-0.020354706787310727,136,0.0789082694612712
1050,790.6,-0.012856307234127753,784.8241687520346,97,-1.5898942438597974,102,-0.02799362648375906,137,0.08980574279464515
1057,790.6,-0.018150158835046518,790.9873746236166,97,-1.5750300502944818,102,-0.009347179955520608,138,0.069146601381842
1064,790.6,-0.012064359342854256,789.3526833743141,98,-1.5734469774911584,103,-0.09005951496278583,140,0.15096543681913982
1071,790.6,-0.015296240587415855,797.1437330772764,98,-1.5661553838165292,104,0.13339418238515377,140,-0.08030056792678256
1078,790.6,-0.016347073049858014,795.871257665725,98,-1.5682965286172827,104,0.043586495210151885,141,0.011515269254967231
1085,790.6,-0.02087129513107588,795.4043316577729,98,-1.5716609705986742,104,0.06861762943824094,141,-0.015498541958662376
1092,800.0,-0.027121097169835656,793.7228619312103,99,-1.5745230521689588,105,0.008038987164475698,143,0.046410685123991276
1099,800.0,-0.024475486939363876,820.0529150608606,100,-1.5135598381123845,106,-0.11587159289475821,145,0.17203960226168707
1106,800.0,-0.023296790375044486,836.583825785319,101,-1.4694542727063573,107,-0.12310810055820239,147,0.17491841442528222
1113,800.0,-0.021508632395152945,841.1062927246094,102,-1.461393627500723,108,-0.0410591595602177,147,0.09723719752970192
1120,800.0,-0.021589988320488782,834.7142384992327,103,-1.4764779219788218,109,-0.04771077415506751,148,0.1020669340756204
1127,800.0,-0.02401612475242541,834.0773796444848,104,-1.478758281351082,110,-0.037358305819909086,149,0.08872332667074503
1134,800.0,-0.027942639992735267,834.6693930925643,105,-1.4689473539354307,110,-0.09301207468445809,150,0.14558415121975396
1141,800.0,-0.027438495959564695,831.1089571707589,106,-1.467856323884593,111,-0.1724114938857152,150,0.2275973945241126
1148,800.0,-0.024388237967289374,826.3832490975517,107,-1.4728254171590955,112,-0.17558289541412023,151,0.228212311996354
1155,800.0,-0.023826467159336548,829.7434147062755,108,-1.4557277525937748,113,-0.18704592739246667,152,0.2433218633466297
1162,800.0,-0.01828113376854188,823.8139230419341,109,-1.4656843812692733,114,-0.16665373150177948,152,0.22480399207463342
1169,800.0,-0.015484333992682134,823.0387466067359,110,-1.4755552667710516,115,0.030610887868965576,153,0.029037541198352
1176,800.0,-0.016605964915145682,817.3662125869025,111,-1.501024031899278,117,-0.019580810414257587,155,0.07857563466779768
1183,800.0,-0.017017486975594107,819.0606925383069,112,-1.501881101703833,118,-0.06300773290399872,156,0.12392660546870453
1190,800.0,-0.015916242911192,824.5346410478863,113,-1.4950837928860907,120,-0.02897883289242309,158,0.08700912960938041
1197,800.0,-0.011049432550250786,828.7664729890369,114,-1.4982913159425295,122,0.019370898517543502,159,0.03950112068463881
1204,800.0,-0.014330365435151038,832.8259162176222,115,-1.5094654538328687,124,0.08843494223852065,161,-0.031506115519811265
1211,800.0,-0.012375857009496852,829.0745277404785,116,-1.5208234904777436,125,0.007312535772262724,162,0.0515692132143747
1218,800.0,-0.014150467289423273,834.0335258411226,117,-1.5151514946941345,126,0.11361199082045385,162,-0.04488234443797011
1225,800.0,-0.011490792589331385,824.0037437874929,118,-1.5521799164158958,127,0.08314926766502184,163,-0.017090465785965132
1232,800.0,-0.01817969825127771,824.2546259053548,119,-1.5615706055646852,128,0.07118577665309349,164,-0.010465852249236374
1239,800.0,-0.02161121004981799,821.4831680515833,120,-1.5697721373940272,129,-0.07165202366424696,165,0.1323619365644833
1246,800.0,-0.01779742612424017,822.8439551289875,121,-1.5605057649905718,130,-0.08664767259864936,167,0.1499926514758004
1253,800.0,-0.021586625266075892,811.1849057297479,122,-1.5843765563908077,131,0.011617908410742728,167,0.04631443575734184
1260,800.0,-0.0166160985723943,810.9768408929733,123,-1.579929852130867,132,0.03563750743208125,168,0.021379808636884816
1267,800.0,-0.013849939261461223,805.3096117292132,124,-1.5878550709003494,133,0.01172363383584608,169,0.046200867555444204
1274,772.0,-0.0027920731970692133,802.8749193464007,125,-1.5947542173285332,134,9.184246276695284e-05,171,0.05922447715486796
1281,772.0,-0.0009934406528129712,752.1966601853144,126,-1.7052724075932353,135,0.14044626216847625,171,-0.07429670940315913
1288,772.0,-0.0007092109357384017,751.919397917248,126,-1.7243882460963156,135,0.04987121494826933,172,0.009889755291598168
1295,772.0,-0.001883721650658913,757.2168440537225,126,-1.7205339461801543,135,0.07975409916335982,172,-0.020458717885471517
1302,772.0,0.0034227232082541525,761.0251928928919,127,-1.7131932141998458,136,0.012978094598751443,174,0.04973683650058415
1309,772.0,0.0012002020618478936,762.3419261169433,127,-1.7137998672231796,136,0.11973004305247392,174,-0.060295413212170655
1316,772.0,-0.0014712215462407328,752.9972094435918,128,-1.7399394627837907,136,0.22663070317221035,175,-0.16402772314964775
1323,772.0,-0.0009519183415895166,759.8502715555826,128,-1.7337145701523808,136,0.0719590936250438,176,-0.011355308701121575
1330,726.1,0.011814541474743727,760.0560914321172,129,-1.7346747272780962,137,0.057451249220194164,178,0.00856033713571613
1337,726.1,0.009002597565792062,698.9109245794386,130,-1.8558516015845634,138,0.18281198980908342,178,-0.09683260146493
